"Date","Scheduled_Start","Batch","Scheduled_End","Actual_Start","Actual_End","Machine ID","operator_id","Product","Job_ID","Machine_ID","Operation_Type","Material_Used","Processing_Time","Energy_Consumption","Machine_Availability","Job_Status","Optimization_Category"
"22/03/2023","0.104166666666667","422146","0.165972222222222","0.104861111111111","0.166666666666667","M02","2","CO-2L","J544","M02","Lathe","1.3","89","5.76","89","Completed","High Efficiency"
"22/03/2023","0.104166666666667","422147","0.165972222222222","0.104861111111111","0.166666666666667","M02","2","CO-2L","J544","M02","Lathe","1.3","89","5.76","89","Completed","High Efficiency"
"22/03/2023","0.118055555555556","422121","0.184027777777778","0.121527777777778","0.1875","M04","4","CO-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422122","0.184027777777778","0.121527777777778","0.1875","M04","4","CO-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422123","0.184027777777778","0.121527777777778","0.1875","M04","4","CO-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422124","0.184027777777778","0.121527777777778","0.1875","M04","4","CO-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422141","0.184027777777778","0.121527777777778","0.1875","M04","4","RB-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422142","0.184027777777778","0.121527777777778","0.1875","M04","4","RB-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422143","0.184027777777778","0.121527777777778","0.1875","M04","4","RB-600","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.118055555555556","422144","0.184027777777778","0.121527777777778","0.1875","M04","4","CO-2L","J546","M04","Lathe","2.77","95","7.55","81","Completed","Moderate Efficiency"
"22/03/2023","0.125","422121","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","CO-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422122","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","CO-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422123","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","CO-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422124","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","CO-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422141","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","RB-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422142","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","RB-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422143","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","RB-600","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.125","422144","0.194444444444444","0.126388888888889","0.195833333333333","M04","4","CO-2L","J547","M04","Lathe","2.75","100","6.39","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422121","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","CO-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422122","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","CO-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422123","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","CO-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422124","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","CO-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422141","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","RB-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422142","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","RB-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422143","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","RB-600","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.131944444444444","422144","0.146527777777778","0.131944444444444","0.146527777777778","M04","4","CO-2L","J548","M04","Additive","2.81","21","5.14","91","Completed","High Efficiency"
"22/03/2023","0.138888888888889","422121","0.18125","0.135416666666667","0.177777777777778","M04","4","CO-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422122","0.18125","0.135416666666667","0.177777777777778","M04","4","CO-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422123","0.18125","0.135416666666667","0.177777777777778","M04","4","CO-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422124","0.18125","0.135416666666667","0.177777777777778","M04","4","CO-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422141","0.18125","0.135416666666667","0.177777777777778","M04","4","RB-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422142","0.18125","0.135416666666667","0.177777777777778","M04","4","RB-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422143","0.18125","0.135416666666667","0.177777777777778","M04","4","RB-600","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.138888888888889","422144","0.18125","0.135416666666667","0.177777777777778","M04","4","CO-2L","J549","M04","Additive","1.61","61","14.7","88","Completed","Low Efficiency"
"22/03/2023","0.145833333333333","422115","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","LE-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422116","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","LE-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422117","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","LE-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422125","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422126","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422127","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422128","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422129","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-600","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422145","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-2L","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422146","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-2L","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.145833333333333","422147","0.167361111111111","0.149305555555556","0.170833333333333","M02","2","CO-2L","J550","M02","Lathe","2.98","31","6.28","92","Completed","High Efficiency"
"22/03/2023","0.152777777777778","422111","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","OR-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422112","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","LE-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422113","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","LE-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422114","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","LE-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422134","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","DC-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422135","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","DC-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422136","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","DC-600","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.152777777777778","422148","0.211805555555556","0.152083333333333","0.211111111111111","M01","1","CO-2L","J551","M01","Drilling","3.36","85","5.05","92","Completed","Low Efficiency"
"22/03/2023","0.159722222222222","422111","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","OR-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422112","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","LE-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422113","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","LE-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422114","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","LE-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422134","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","DC-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422135","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","DC-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422136","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","DC-600","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.159722222222222","422148","0.206944444444444","0.161805555555556","0.209027777777778","M01","1","CO-2L","J552","M01","Additive","4.76","68","11.58","86","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422118","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422119","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422120","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422130","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422131","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422132","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","CO-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422133","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","DC-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422137","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","RB-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422138","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","RB-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422139","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","RB-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.166666666666667","422140","0.210416666666667","0.166666666666667","0.210416666666667","M03","3","RB-600","J553","M03","Lathe","3.11","63","12.39","83","Completed","Moderate Efficiency"
"22/03/2023","0.173611111111111","422121","0.238194444444444","0.175","0.239583333333333","M04","4","CO-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422122","0.238194444444444","0.175","0.239583333333333","M04","4","CO-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422123","0.238194444444444","0.175","0.239583333333333","M04","4","CO-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422124","0.238194444444444","0.175","0.239583333333333","M04","4","CO-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422141","0.238194444444444","0.175","0.239583333333333","M04","4","RB-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422142","0.238194444444444","0.175","0.239583333333333","M04","4","RB-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422143","0.238194444444444","0.175","0.239583333333333","M04","4","RB-600","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.173611111111111","422144","0.238194444444444","0.175","0.239583333333333","M04","4","CO-2L","J554","M04","Milling","1.42","93","6.97","96","Completed","High Efficiency"
"22/03/2023","0.180555555555556","422115","0.20625","0.1875","0.213194444444444","M02","2","LE-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422116","0.20625","0.1875","0.213194444444444","M02","2","LE-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422117","0.20625","0.1875","0.213194444444444","M02","2","LE-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422125","0.20625","0.1875","0.213194444444444","M02","2","CO-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422126","0.20625","0.1875","0.213194444444444","M02","2","CO-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422127","0.20625","0.1875","0.213194444444444","M02","2","CO-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422128","0.20625","0.1875","0.213194444444444","M02","2","CO-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422129","0.20625","0.1875","0.213194444444444","M02","2","CO-600","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422145","0.20625","0.1875","0.213194444444444","M02","2","CO-2L","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422146","0.20625","0.1875","0.213194444444444","M02","2","CO-2L","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.180555555555556","422147","0.20625","0.1875","0.213194444444444","M02","2","CO-2L","J555","M02","Additive","1.61","37","12.3","95","Delayed","Low Efficiency"
"22/03/2023","0.194444444444444","422121","0.225","0.194444444444444","0.225","M04","4","CO-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422122","0.225","0.194444444444444","0.225","M04","4","CO-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422123","0.225","0.194444444444444","0.225","M04","4","CO-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422124","0.225","0.194444444444444","0.225","M04","4","CO-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422141","0.225","0.194444444444444","0.225","M04","4","RB-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422142","0.225","0.194444444444444","0.225","M04","4","RB-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422143","0.225","0.194444444444444","0.225","M04","4","RB-600","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.194444444444444","422144","0.225","0.194444444444444","0.225","M04","4","CO-2L","J557","M04","Drilling","3.61","44","4.66","98","Completed","High Efficiency"
"22/03/2023","0.201388888888889","422118","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422119","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422120","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422130","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422131","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422132","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","CO-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422133","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","DC-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422137","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","RB-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422138","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","RB-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422139","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","RB-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.201388888888889","422140","0.240277777777778","0.204166666666667","0.243055555555556","M03","3","RB-600","J558","M03","Drilling","4.07","56","8.89","87","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422115","0.2875","0.209027777777778","0.288194444444444","M02","2","LE-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422116","0.2875","0.209027777777778","0.288194444444444","M02","2","LE-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422117","0.2875","0.209027777777778","0.288194444444444","M02","2","LE-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422125","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422126","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422127","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422128","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422129","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-600","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422145","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-2L","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422146","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-2L","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.208333333333333","422147","0.2875","0.209027777777778","0.288194444444444","M02","2","CO-2L","J559","M02","Lathe","1.78","114","9.67","88","Completed","Moderate Efficiency"
"22/03/2023","0.215277777777778","422111","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","OR-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422112","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","LE-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422113","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","LE-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422114","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","LE-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422134","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","DC-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422135","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","DC-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422136","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","DC-600","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.215277777777778","422148","0.270138888888889","0.229166666666667","0.284027777777778","M01","1","CO-2L","J560","M01","Grinding","2.66","79","12.1","82","Delayed","Low Efficiency"
"22/03/2023","0.222222222222222","422121","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","CO-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422122","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","CO-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422123","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","CO-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422124","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","CO-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422141","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","RB-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422142","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","RB-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422143","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","RB-600","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.222222222222222","422144","0.252777777777778","0.224305555555556","0.254861111111111","M04","4","CO-2L","J561","M04","Milling","1.65","44","8.3","88","Completed","Moderate Efficiency"
"22/03/2023","0.243055555555556","422115","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","LE-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422116","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","LE-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422117","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","LE-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422125","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422126","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422127","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422128","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422129","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-600","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422145","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-2L","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422146","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-2L","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.243055555555556","422147","0.320833333333333","0.240277777777778","0.318055555555556","M02","2","CO-2L","J564","M02","Grinding","2.72","112","12.39","85","Completed","Low Efficiency"
"22/03/2023","0.256944444444444","422115","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","LE-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422116","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","LE-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422117","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","LE-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422125","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422126","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422127","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422128","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422129","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-600","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422145","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-2L","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
"22/03/2023","0.256944444444444","422146","0.331944444444444","0.259027777777778","0.334027777777778","M02","2","CO-2L","J566","M02","Grinding","2.91","108","6.09","84","Completed","High Efficiency"
