Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J363,M04,Milling,4.13,118,3.21,85,20/03/2023 20:20,20/03/2023 22:18,20/03/2023 20:15,20/03/2023 22:13,Completed,Low Efficiency
J364,M05,Additive,2.57,115,6.41,81,20/03/2023 20:30,20/03/2023 22:25,20/03/2023 20:33,20/03/2023 22:28,Completed,High Efficiency
J365,M05,Additive,4.36,106,9.52,94,20/03/2023 20:40,20/03/2023 22:26,20/03/2023 20:37,20/03/2023 22:23,Completed,Low Efficiency
J366,M03,Drilling,1.15,47,12.4,92,20/03/2023 20:50,20/03/2023 21:37,20/03/2023 20:52,20/03/2023 21:39,Completed,Moderate Efficiency
J367,M05,Drilling,3.64,38,12.38,93,20/03/2023 21:00,20/03/2023 21:38,20/03/2023 21:02,20/03/2023 21:40,Completed,Moderate Efficiency
J368,M03,Grinding,3.79,63,8.96,85,20/03/2023 21:10,20/03/2023 22:13,20/03/2023 21:15,20/03/2023 22:18,Completed,Moderate Efficiency
J369,M04,Grinding,1.6,76,5.98,90,20/03/2023 21:20,20/03/2023 22:36,20/03/2023 21:15,20/03/2023 22:31,Completed,Low Efficiency
J370,M04,Milling,4.43,47,14.26,92,20/03/2023 21:30,20/03/2023 22:17,,,Failed,Low Efficiency
J371,M01,Lathe,2.29,32,4.38,88,20/03/2023 21:40,20/03/2023 22:12,20/03/2023 21:39,20/03/2023 22:11,Completed,Low Efficiency
J372,M03,Lathe,4.54,78,9.06,82,20/03/2023 21:50,20/03/2023 23:08,20/03/2023 22:06,20/03/2023 23:24,Delayed,Low Efficiency
J373,M05,Grinding,1.1,95,4.05,89,20/03/2023 22:00,20/03/2023 23:35,20/03/2023 21:59,20/03/2023 23:34,Completed,Low Efficiency
J374,M02,Milling,3.88,48,7.49,98,20/03/2023 22:10,20/03/2023 22:58,20/03/2023 22:09,20/03/2023 22:57,Completed,Low Efficiency
J375,M05,Additive,1.59,110,12.16,82,20/03/2023 22:20,21/03/2023 00:10,,,Failed,Low Efficiency
J376,M04,Drilling,3.87,52,13.19,88,20/03/2023 22:30,20/03/2023 23:22,20/03/2023 22:25,20/03/2023 23:17,Completed,Low Efficiency
J377,M02,Milling,2.39,61,6.11,94,20/03/2023 22:40,20/03/2023 23:41,20/03/2023 22:43,20/03/2023 23:44,Completed,High Efficiency
J378,M01,Grinding,1.78,63,4.78,97,20/03/2023 22:50,20/03/2023 23:53,,,Failed,Low Efficiency
J379,M01,Additive,4.05,47,5.13,81,20/03/2023 23:00,20/03/2023 23:47,20/03/2023 22:57,20/03/2023 23:44,Completed,Low Efficiency
J380,M02,Lathe,3.25,46,4.7,98,20/03/2023 23:10,20/03/2023 23:56,20/03/2023 23:12,20/03/2023 23:58,Completed,High Efficiency
J381,M01,Additive,1.33,89,7.85,86,20/03/2023 23:20,21/03/2023 00:49,20/03/2023 23:22,21/03/2023 00:51,Completed,High Efficiency
J382,M04,Lathe,3.53,72,14.49,99,20/03/2023 23:30,21/03/2023 00:42,20/03/2023 23:32,21/03/2023 00:44,Completed,Moderate Efficiency
J383,M01,Lathe,1.09,65,3.68,81,20/03/2023 23:40,21/03/2023 00:45,21/03/2023 00:01,21/03/2023 01:06,Delayed,Low Efficiency
J384,M01,Grinding,2.66,50,11.62,91,20/03/2023 23:50,21/03/2023 00:40,20/03/2023 23:49,21/03/2023 00:39,Completed,Low Efficiency
J385,M02,Milling,4.75,59,3.65,80,21/03/2023 00:00,21/03/2023 00:59,21/03/2023 00:00,21/03/2023 00:59,Completed,High Efficiency
J386,M05,Grinding,2.75,73,5.47,87,21/03/2023 00:10,21/03/2023 01:23,21/03/2023 00:13,21/03/2023 01:26,Completed,High Efficiency
J387,M01,Grinding,3.21,42,4.47,99,21/03/2023 00:20,21/03/2023 01:02,21/03/2023 00:16,21/03/2023 00:58,Completed,Low Efficiency
J388,M05,Milling,1.2,24,11.46,97,21/03/2023 00:30,21/03/2023 00:54,21/03/2023 00:28,21/03/2023 00:52,Completed,Low Efficiency
J389,M01,Additive,4.56,71,9.02,83,21/03/2023 00:40,21/03/2023 01:51,21/03/2023 00:40,21/03/2023 01:51,Completed,High Efficiency
J390,M04,Grinding,3.63,76,11.35,93,21/03/2023 00:50,21/03/2023 02:06,21/03/2023 01:04,21/03/2023 02:20,Delayed,Low Efficiency
J391,M03,Lathe,2.59,35,4.83,83,21/03/2023 01:00,21/03/2023 01:35,21/03/2023 00:58,21/03/2023 01:33,Completed,Low Efficiency
J392,M01,Milling,2.92,96,10.86,87,21/03/2023 01:10,21/03/2023 02:46,21/03/2023 01:06,21/03/2023 02:42,Completed,Low Efficiency
J393,M01,Grinding,2.96,69,2.09,95,21/03/2023 01:20,21/03/2023 02:29,21/03/2023 01:17,21/03/2023 02:26,Completed,Low Efficiency
J394,M02,Milling,2.5,74,10.7,96,21/03/2023 01:30,21/03/2023 02:44,21/03/2023 01:32,21/03/2023 02:46,Completed,Moderate Efficiency
J395,M03,Lathe,2.89,66,13,87,21/03/2023 01:40,21/03/2023 02:46,21/03/2023 01:37,21/03/2023 02:43,Completed,Low Efficiency
J396,M02,Milling,1.98,67,6.88,89,21/03/2023 01:50,21/03/2023 02:57,21/03/2023 01:46,21/03/2023 02:53,Completed,Low Efficiency
J397,M05,Lathe,4.28,23,8.52,81,21/03/2023 02:00,21/03/2023 02:23,,,Failed,Low Efficiency
J398,M01,Grinding,4.09,82,13.87,86,21/03/2023 02:10,21/03/2023 03:32,21/03/2023 02:09,21/03/2023 03:31,Completed,Low Efficiency
J399,M05,Additive,4.76,80,12.18,91,21/03/2023 02:20,21/03/2023 03:40,21/03/2023 02:19,21/03/2023 03:39,Completed,Low Efficiency
J400,M02,Grinding,4.34,24,2.23,95,21/03/2023 02:30,21/03/2023 02:54,21/03/2023 03:00,21/03/2023 03:24,Delayed,Low Efficiency
J401,M04,Grinding,4.27,49,8.1,96,21/03/2023 02:40,21/03/2023 03:29,,,Failed,Low Efficiency
J402,M04,Milling,2.94,113,10.78,94,21/03/2023 02:50,21/03/2023 04:43,21/03/2023 02:48,21/03/2023 04:41,Completed,Low Efficiency
J403,M05,Grinding,2.07,113,11.6,96,21/03/2023 03:00,21/03/2023 04:53,21/03/2023 03:02,21/03/2023 04:55,Completed,Moderate Efficiency
J404,M01,Milling,1.16,89,11.11,96,21/03/2023 03:10,21/03/2023 04:39,21/03/2023 03:24,21/03/2023 04:53,Delayed,Low Efficiency
J405,M03,Drilling,3.04,100,8.05,88,21/03/2023 03:20,21/03/2023 05:00,21/03/2023 03:24,21/03/2023 05:04,Completed,Moderate Efficiency
J406,M02,Drilling,1.32,87,3.5,83,21/03/2023 03:30,21/03/2023 04:57,21/03/2023 03:30,21/03/2023 04:57,Completed,High Efficiency
J407,M02,Drilling,4.92,120,11.91,90,21/03/2023 03:40,21/03/2023 05:40,21/03/2023 04:06,21/03/2023 06:06,Delayed,Low Efficiency
J408,M03,Drilling,1.42,54,7.62,88,21/03/2023 03:50,21/03/2023 04:44,21/03/2023 03:52,21/03/2023 04:46,Completed,High Efficiency
J409,M05,Grinding,2.94,31,12.64,84,21/03/2023 04:00,21/03/2023 04:31,21/03/2023 04:14,21/03/2023 04:45,Delayed,Low Efficiency
J410,M05,Milling,3.4,93,2.77,91,21/03/2023 04:10,21/03/2023 05:43,21/03/2023 04:14,21/03/2023 05:47,Completed,High Efficiency
J411,M03,Grinding,2.37,96,12.16,91,21/03/2023 04:20,21/03/2023 05:56,21/03/2023 04:44,21/03/2023 06:20,Delayed,Low Efficiency
J412,M01,Lathe,4.53,46,2.94,83,21/03/2023 04:30,21/03/2023 05:16,21/03/2023 04:47,21/03/2023 05:33,Delayed,Low Efficiency
J413,M04,Grinding,1.53,22,4.23,98,21/03/2023 04:40,21/03/2023 05:02,21/03/2023 04:39,21/03/2023 05:01,Completed,Low Efficiency
J414,M03,Grinding,3.26,31,2.08,90,21/03/2023 04:50,21/03/2023 05:21,21/03/2023 05:03,21/03/2023 05:34,Delayed,Low Efficiency
J415,M02,Lathe,1.15,33,7.35,92,21/03/2023 05:00,21/03/2023 05:33,21/03/2023 05:25,21/03/2023 05:58,Delayed,Low Efficiency
J416,M01,Additive,3.38,107,11.97,97,21/03/2023 05:10,21/03/2023 06:57,21/03/2023 05:05,21/03/2023 06:52,Completed,Low Efficiency
J417,M01,Drilling,4.98,50,6.94,91,21/03/2023 05:20,21/03/2023 06:10,,,Failed,Low Efficiency
J418,M04,Grinding,1.35,40,8.17,86,21/03/2023 05:30,21/03/2023 06:10,21/03/2023 05:32,21/03/2023 06:12,Completed,High Efficiency
J419,M05,Lathe,1.3,43,13.53,80,21/03/2023 05:40,21/03/2023 06:23,21/03/2023 05:43,21/03/2023 06:26,Completed,Moderate Efficiency
J420,M02,Additive,3.69,115,12.24,85,21/03/2023 05:50,21/03/2023 07:45,21/03/2023 05:47,21/03/2023 07:42,Completed,Low Efficiency
J421,M02,Milling,4.3,96,9.69,82,21/03/2023 06:00,21/03/2023 07:36,21/03/2023 05:56,21/03/2023 07:32,Completed,Low Efficiency
J422,M01,Additive,1.49,119,6.31,87,21/03/2023 06:10,21/03/2023 08:09,21/03/2023 06:08,21/03/2023 08:07,Completed,Low Efficiency
J423,M05,Grinding,3.04,105,12.92,89,21/03/2023 06:20,21/03/2023 08:05,21/03/2023 06:35,21/03/2023 08:20,Delayed,Low Efficiency
J424,M01,Milling,1.35,64,8.93,86,21/03/2023 06:30,21/03/2023 07:34,,,Failed,Low Efficiency
J425,M02,Drilling,4.96,110,10.48,91,21/03/2023 06:40,21/03/2023 08:30,21/03/2023 06:58,21/03/2023 08:48,Delayed,Low Efficiency
J426,M05,Milling,4.02,74,7.11,92,21/03/2023 06:50,21/03/2023 08:04,21/03/2023 07:17,21/03/2023 08:31,Delayed,Low Efficiency
J427,M05,Milling,3.79,64,10.25,98,21/03/2023 07:00,21/03/2023 08:04,21/03/2023 06:56,21/03/2023 08:00,Completed,Low Efficiency
J428,M05,Milling,3.22,37,11.13,88,21/03/2023 07:10,21/03/2023 07:47,21/03/2023 07:09,21/03/2023 07:46,Completed,Low Efficiency
J429,M01,Drilling,4.36,60,13.16,89,21/03/2023 07:20,21/03/2023 08:20,21/03/2023 07:19,21/03/2023 08:19,Completed,Low Efficiency
J430,M05,Lathe,3.39,44,12.69,85,21/03/2023 07:30,21/03/2023 08:14,21/03/2023 07:31,21/03/2023 08:15,Completed,Moderate Efficiency
J431,M01,Grinding,2.09,48,2.15,82,21/03/2023 07:40,21/03/2023 08:28,21/03/2023 07:39,21/03/2023 08:27,Completed,Low Efficiency
J432,M03,Lathe,3.14,105,12.39,96,21/03/2023 07:50,21/03/2023 09:35,21/03/2023 08:03,21/03/2023 09:48,Delayed,Low Efficiency
J433,M04,Milling,1.52,46,9.54,89,21/03/2023 08:00,21/03/2023 08:46,21/03/2023 07:56,21/03/2023 08:42,Completed,Low Efficiency
J434,M05,Grinding,3.21,87,14.22,80,21/03/2023 08:10,21/03/2023 09:37,21/03/2023 08:13,21/03/2023 09:40,Completed,Moderate Efficiency
J435,M02,Grinding,4.42,51,4.84,80,21/03/2023 08:20,21/03/2023 09:11,21/03/2023 08:25,21/03/2023 09:16,Completed,High Efficiency
J436,M04,Drilling,3.55,59,3.27,98,21/03/2023 08:30,21/03/2023 09:29,21/03/2023 08:49,21/03/2023 09:48,Delayed,Low Efficiency
J437,M05,Additive,4.6,57,11.57,88,21/03/2023 08:40,21/03/2023 09:37,21/03/2023 08:39,21/03/2023 09:36,Completed,Low Efficiency
J438,M04,Drilling,4.6,109,14.03,83,21/03/2023 08:50,21/03/2023 10:39,21/03/2023 09:16,21/03/2023 11:05,Delayed,Low Efficiency
J439,M02,Drilling,3.4,115,7.11,97,21/03/2023 09:00,21/03/2023 10:55,21/03/2023 09:30,21/03/2023 11:25,Delayed,Low Efficiency
J440,M04,Lathe,3.57,98,2.65,80,21/03/2023 09:10,21/03/2023 10:48,21/03/2023 09:14,21/03/2023 10:52,Completed,High Efficiency
J441,M04,Drilling,2.83,62,4.8,86,21/03/2023 09:20,21/03/2023 10:22,,,Failed,Low Efficiency
J442,M05,Drilling,2.77,97,3.62,87,21/03/2023 09:30,21/03/2023 11:07,21/03/2023 09:27,21/03/2023 11:04,Completed,Low Efficiency
J443,M03,Lathe,2.1,109,12.1,97,21/03/2023 09:40,21/03/2023 11:29,21/03/2023 09:41,21/03/2023 11:30,Completed,Moderate Efficiency
J444,M03,Grinding,4.32,56,14.6,83,21/03/2023 09:50,21/03/2023 10:46,21/03/2023 09:54,21/03/2023 10:50,Completed,Moderate Efficiency
J445,M04,Lathe,3.54,56,5.06,98,21/03/2023 10:00,21/03/2023 10:56,21/03/2023 09:56,21/03/2023 10:52,Completed,Low Efficiency
J446,M03,Lathe,2.2,62,10.68,97,21/03/2023 10:10,21/03/2023 11:12,,,Failed,Low Efficiency
J447,M01,Milling,3.02,73,3.13,87,21/03/2023 10:20,21/03/2023 11:33,21/03/2023 10:20,21/03/2023 11:33,Completed,Optimal Efficiency
J448,M05,Drilling,4.17,54,12.99,84,21/03/2023 10:30,21/03/2023 11:24,21/03/2023 10:33,21/03/2023 11:27,Completed,Moderate Efficiency
J449,M01,Grinding,4.65,118,3.42,89,21/03/2023 10:40,21/03/2023 12:38,21/03/2023 10:40,21/03/2023 12:38,Completed,High Efficiency
J450,M05,Milling,4.11,95,4.55,92,21/03/2023 10:50,21/03/2023 12:25,21/03/2023 11:16,21/03/2023 12:51,Delayed,Low Efficiency
J451,M01,Grinding,4.92,109,9.01,92,21/03/2023 11:00,21/03/2023 12:49,21/03/2023 11:10,21/03/2023 12:59,Delayed,Low Efficiency
J452,M02,Drilling,1.82,110,7.81,99,21/03/2023 11:10,21/03/2023 13:00,21/03/2023 11:15,21/03/2023 13:05,Completed,Moderate Efficiency
J453,M03,Additive,3.78,113,5.09,91,21/03/2023 11:20,21/03/2023 13:13,21/03/2023 11:24,21/03/2023 13:17,Completed,High Efficiency
J454,M03,Additive,4.44,55,6.99,91,21/03/2023 11:30,21/03/2023 12:25,21/03/2023 11:52,21/03/2023 12:47,Delayed,Low Efficiency
J455,M01,Grinding,3.88,107,2.35,92,21/03/2023 11:40,21/03/2023 13:27,21/03/2023 11:42,21/03/2023 13:29,Completed,High Efficiency
J456,M05,Drilling,4.58,75,7.59,83,21/03/2023 11:50,21/03/2023 13:05,21/03/2023 12:15,21/03/2023 13:30,Delayed,Low Efficiency
J457,M02,Additive,4.92,101,14.23,93,21/03/2023 12:00,21/03/2023 13:41,21/03/2023 12:28,21/03/2023 14:09,Delayed,Low Efficiency
J458,M03,Grinding,4.18,110,12.73,85,21/03/2023 12:10,21/03/2023 14:00,21/03/2023 12:09,21/03/2023 13:59,Completed,Low Efficiency
J459,M02,Grinding,4.68,93,10.61,83,21/03/2023 12:20,21/03/2023 13:53,21/03/2023 12:21,21/03/2023 13:54,Completed,Moderate Efficiency
J460,M04,Grinding,4.89,105,4.74,87,21/03/2023 12:30,21/03/2023 14:15,21/03/2023 12:28,21/03/2023 14:13,Completed,Low Efficiency
J461,M02,Drilling,4.06,50,9.95,97,21/03/2023 12:40,21/03/2023 13:30,21/03/2023 12:41,21/03/2023 13:31,Completed,Moderate Efficiency
J462,M05,Grinding,4.34,46,7.51,80,21/03/2023 12:50,21/03/2023 13:36,21/03/2023 13:02,21/03/2023 13:48,Delayed,Low Efficiency
J463,M02,Grinding,2.31,28,13.03,80,21/03/2023 13:00,21/03/2023 13:28,21/03/2023 12:55,21/03/2023 13:23,Completed,Low Efficiency
J464,M02,Lathe,1.46,92,2.84,98,21/03/2023 13:10,21/03/2023 14:42,21/03/2023 13:05,21/03/2023 14:37,Completed,Low Efficiency
J465,M01,Milling,4.19,28,2.46,89,21/03/2023 13:20,21/03/2023 13:48,,,Failed,Low Efficiency
J466,M01,Milling,4.8,21,11.49,83,21/03/2023 13:30,21/03/2023 13:51,21/03/2023 13:30,21/03/2023 13:51,Completed,Moderate Efficiency
J467,M01,Grinding,1.76,37,10.63,97,21/03/2023 13:40,21/03/2023 14:17,21/03/2023 13:38,21/03/2023 14:15,Completed,Low Efficiency
J468,M05,Milling,1.8,42,9.42,82,21/03/2023 13:50,21/03/2023 14:32,21/03/2023 13:49,21/03/2023 14:31,Completed,Low Efficiency
J469,M04,Additive,4.17,119,9.17,92,21/03/2023 14:00,21/03/2023 15:59,21/03/2023 14:00,21/03/2023 15:59,Completed,High Efficiency
J470,M05,Drilling,1.8,56,11.98,87,21/03/2023 14:10,21/03/2023 15:06,21/03/2023 14:14,21/03/2023 15:10,Completed,Moderate Efficiency
J471,M01,Lathe,1.72,22,2.3,90,21/03/2023 14:20,21/03/2023 14:42,21/03/2023 14:25,21/03/2023 14:47,Completed,High Efficiency
J472,M02,Grinding,4.92,79,7.54,98,21/03/2023 14:30,21/03/2023 15:49,21/03/2023 14:26,21/03/2023 15:45,Completed,Low Efficiency
J473,M04,Lathe,3.84,80,12.21,81,21/03/2023 14:40,21/03/2023 16:00,21/03/2023 14:35,21/03/2023 15:55,Completed,Low Efficiency
J474,M04,Grinding,2.98,52,5.65,82,21/03/2023 14:50,21/03/2023 15:42,21/03/2023 15:20,21/03/2023 16:12,Delayed,Low Efficiency
J475,M01,Lathe,2.07,106,8.41,95,21/03/2023 15:00,21/03/2023 16:46,21/03/2023 15:04,21/03/2023 16:50,Completed,Moderate Efficiency
J476,M02,Lathe,2.88,83,4.14,86,21/03/2023 15:10,21/03/2023 16:33,21/03/2023 15:13,21/03/2023 16:36,Completed,High Efficiency
J477,M01,Drilling,1.23,35,14.52,98,21/03/2023 15:20,21/03/2023 15:55,21/03/2023 15:15,21/03/2023 15:50,Completed,Low Efficiency
J478,M05,Milling,3.89,34,7.69,90,21/03/2023 15:30,21/03/2023 16:04,21/03/2023 15:57,21/03/2023 16:31,Delayed,Low Efficiency
J479,M02,Milling,4.82,66,3.68,97,21/03/2023 15:40,21/03/2023 16:46,21/03/2023 15:44,21/03/2023 16:50,Completed,High Efficiency
J480,M01,Grinding,2.3,54,5.21,81,21/03/2023 15:50,21/03/2023 16:44,21/03/2023 15:45,21/03/2023 16:39,Completed,Low Efficiency
J481,M01,Grinding,1.84,38,8.81,80,21/03/2023 16:00,21/03/2023 16:38,21/03/2023 16:20,21/03/2023 16:58,Delayed,Low Efficiency
J482,M02,Additive,2.88,73,5.99,91,21/03/2023 16:10,21/03/2023 17:23,21/03/2023 16:12,21/03/2023 17:25,Completed,High Efficiency
J483,M03,Milling,4,33,3.04,83,21/03/2023 16:20,21/03/2023 16:53,21/03/2023 16:17,21/03/2023 16:50,Completed,Low Efficiency
J484,M04,Additive,1.43,111,6.81,90,21/03/2023 16:30,21/03/2023 18:21,21/03/2023 16:25,21/03/2023 18:16,Completed,Low Efficiency
J485,M03,Lathe,3.38,34,9,95,21/03/2023 16:40,21/03/2023 17:14,21/03/2023 16:36,21/03/2023 17:10,Completed,Low Efficiency
J486,M03,Grinding,2.91,53,8.12,84,21/03/2023 16:50,21/03/2023 17:43,21/03/2023 16:48,21/03/2023 17:41,Completed,Low Efficiency
J487,M01,Lathe,3.23,100,9.22,93,21/03/2023 17:00,21/03/2023 18:40,21/03/2023 17:27,21/03/2023 19:07,Delayed,Low Efficiency
J488,M05,Milling,2.1,95,5.58,92,21/03/2023 17:10,21/03/2023 18:45,21/03/2023 17:15,21/03/2023 18:50,Completed,High Efficiency
J489,M04,Lathe,1.82,37,4.17,93,21/03/2023 17:20,21/03/2023 17:57,21/03/2023 17:22,21/03/2023 17:59,Completed,High Efficiency
J490,M05,Grinding,1.69,81,5.42,95,21/03/2023 17:30,21/03/2023 18:51,21/03/2023 17:31,21/03/2023 18:52,Completed,High Efficiency
J491,M01,Milling,3.67,36,13.87,91,21/03/2023 17:40,21/03/2023 18:16,21/03/2023 17:40,21/03/2023 18:16,Completed,Moderate Efficiency
J492,M04,Additive,3.69,65,5.53,91,21/03/2023 17:50,21/03/2023 18:55,21/03/2023 17:52,21/03/2023 18:57,Completed,High Efficiency
J493,M02,Additive,4.47,100,9.82,81,21/03/2023 18:00,21/03/2023 19:40,21/03/2023 18:04,21/03/2023 19:44,Completed,Moderate Efficiency
J494,M05,Milling,1.21,71,6.85,91,21/03/2023 18:10,21/03/2023 19:21,21/03/2023 18:33,21/03/2023 19:44,Delayed,Low Efficiency
J495,M01,Drilling,2.42,44,6.16,92,21/03/2023 18:20,21/03/2023 19:04,21/03/2023 18:20,21/03/2023 19:04,Completed,High Efficiency
J496,M04,Milling,3.58,38,8.37,81,21/03/2023 18:30,21/03/2023 19:08,,,Failed,Low Efficiency
J497,M01,Drilling,4.94,23,10.07,92,21/03/2023 18:40,21/03/2023 19:03,21/03/2023 18:41,21/03/2023 19:04,Completed,Moderate Efficiency
J498,M01,Drilling,2.27,97,8.17,85,21/03/2023 18:50,21/03/2023 20:27,21/03/2023 18:53,21/03/2023 20:30,Completed,Moderate Efficiency
J499,M05,Grinding,4.3,69,8.55,88,21/03/2023 19:00,21/03/2023 20:09,21/03/2023 19:04,21/03/2023 20:13,Completed,Moderate Efficiency
J500,M03,Additive,1.39,48,9.05,86,21/03/2023 19:10,21/03/2023 19:58,,,Failed,Low Efficiency
J501,M02,Lathe,1.3,48,6.1,91,21/03/2023 19:20,21/03/2023 20:08,21/03/2023 19:20,21/03/2023 20:08,Completed,High Efficiency
J502,M05,Milling,3.91,91,10.83,92,21/03/2023 19:30,21/03/2023 21:01,21/03/2023 19:51,21/03/2023 21:22,Delayed,Low Efficiency
J503,M01,Additive,1.76,90,14.29,83,21/03/2023 19:40,21/03/2023 21:10,21/03/2023 19:39,21/03/2023 21:09,Completed,Low Efficiency
J504,M01,Lathe,2.22,81,13.88,89,21/03/2023 19:50,21/03/2023 21:11,21/03/2023 20:06,21/03/2023 21:27,Delayed,Low Efficiency
J505,M02,Milling,1.28,74,13.58,90,21/03/2023 20:00,21/03/2023 21:14,21/03/2023 19:55,21/03/2023 21:09,Completed,Low Efficiency
J506,M05,Milling,3.94,117,8.99,82,21/03/2023 20:10,21/03/2023 22:07,21/03/2023 20:08,21/03/2023 22:05,Completed,Low Efficiency
J507,M01,Drilling,1.45,22,14.51,80,21/03/2023 20:20,21/03/2023 20:42,21/03/2023 20:32,21/03/2023 20:54,Delayed,Low Efficiency
J508,M04,Grinding,2.59,77,6.72,81,21/03/2023 20:30,21/03/2023 21:47,21/03/2023 20:58,21/03/2023 22:15,Delayed,Low Efficiency
J509,M03,Milling,3.39,103,9.13,86,21/03/2023 20:40,21/03/2023 22:23,21/03/2023 20:40,21/03/2023 22:23,Completed,High Efficiency
J510,M01,Drilling,4.26,61,14.14,89,21/03/2023 20:50,21/03/2023 21:51,,,Failed,Low Efficiency
J511,M02,Grinding,1.93,74,9.07,84,21/03/2023 21:00,21/03/2023 22:14,21/03/2023 20:59,21/03/2023 22:13,Completed,Low Efficiency
J512,M05,Additive,4.9,98,4.27,90,21/03/2023 21:10,21/03/2023 22:48,21/03/2023 21:05,21/03/2023 22:43,Completed,Low Efficiency
J513,M03,Lathe,2.55,72,14.65,95,21/03/2023 21:20,21/03/2023 22:32,,,Failed,Low Efficiency
J514,M01,Grinding,1.84,116,9.83,87,21/03/2023 21:30,21/03/2023 23:26,,,Failed,Low Efficiency
J515,M03,Lathe,1.54,40,4.16,88,21/03/2023 21:40,21/03/2023 22:20,21/03/2023 22:07,21/03/2023 22:47,Delayed,Low Efficiency
J516,M01,Drilling,4.83,50,4.77,90,21/03/2023 21:50,21/03/2023 22:40,,,Failed,Low Efficiency
J517,M04,Lathe,4.64,66,14.84,84,21/03/2023 22:00,21/03/2023 23:06,21/03/2023 21:59,21/03/2023 23:05,Completed,Low Efficiency
J518,M05,Lathe,2.64,61,4.09,87,21/03/2023 22:10,21/03/2023 23:11,21/03/2023 22:07,21/03/2023 23:08,Completed,Low Efficiency
J519,M02,Drilling,3.6,96,14.32,89,21/03/2023 22:20,21/03/2023 23:56,21/03/2023 22:22,21/03/2023 23:58,Completed,Moderate Efficiency
J520,M04,Additive,3.26,34,6.56,94,21/03/2023 22:30,21/03/2023 23:04,,,Failed,Low Efficiency
J521,M05,Milling,4.81,62,14.46,80,21/03/2023 22:40,21/03/2023 23:42,21/03/2023 22:35,21/03/2023 23:37,Completed,Low Efficiency
J522,M04,Lathe,2.81,24,11.99,82,21/03/2023 22:50,21/03/2023 23:14,21/03/2023 23:17,21/03/2023 23:41,Delayed,Low Efficiency
J523,M02,Additive,1.32,52,6.94,90,21/03/2023 23:00,21/03/2023 23:52,21/03/2023 23:02,21/03/2023 23:54,Completed,High Efficiency
J524,M03,Additive,3.18,62,10.68,96,21/03/2023 23:10,22/03/2023 00:12,21/03/2023 23:14,22/03/2023 00:16,Completed,Moderate Efficiency
J525,M01,Milling,2.66,92,10.02,88,21/03/2023 23:20,22/03/2023 00:52,21/03/2023 23:21,22/03/2023 00:53,Completed,Moderate Efficiency
J526,M02,Grinding,3.61,76,9.64,96,21/03/2023 23:30,22/03/2023 00:46,21/03/2023 23:25,22/03/2023 00:41,Completed,Low Efficiency
J527,M01,Milling,1.08,67,3.15,91,21/03/2023 23:40,22/03/2023 00:47,21/03/2023 23:39,22/03/2023 00:46,Completed,Low Efficiency
J528,M03,Grinding,3.58,28,7.02,88,21/03/2023 23:50,22/03/2023 00:18,,,Failed,Low Efficiency
J529,M04,Drilling,4.91,102,9.47,88,22/03/2023 00:00,22/03/2023 01:42,,,Failed,Low Efficiency
J530,M04,Milling,1.4,87,9.93,87,22/03/2023 00:10,22/03/2023 01:37,22/03/2023 00:40,22/03/2023 02:07,Delayed,Low Efficiency
J531,M01,Grinding,1.21,90,8.86,95,22/03/2023 00:20,22/03/2023 01:50,22/03/2023 00:15,22/03/2023 01:45,Completed,Low Efficiency
J532,M03,Additive,4.5,106,4.73,84,22/03/2023 00:30,22/03/2023 02:16,22/03/2023 00:34,22/03/2023 02:20,Completed,High Efficiency
J533,M01,Drilling,1.54,112,6.86,93,22/03/2023 00:40,22/03/2023 02:32,22/03/2023 00:44,22/03/2023 02:36,Completed,High Efficiency
J534,M02,Lathe,3.14,61,3.66,88,22/03/2023 00:50,22/03/2023 01:51,22/03/2023 00:51,22/03/2023 01:52,Completed,High Efficiency
J535,M02,Drilling,4.9,45,6.96,90,22/03/2023 01:00,22/03/2023 01:45,22/03/2023 00:56,22/03/2023 01:41,Completed,Low Efficiency
J536,M01,Grinding,2.32,100,6.97,81,22/03/2023 01:10,22/03/2023 02:50,22/03/2023 01:05,22/03/2023 02:45,Completed,Low Efficiency
J537,M02,Lathe,3.05,48,13.96,90,22/03/2023 01:20,22/03/2023 02:08,22/03/2023 01:15,22/03/2023 02:03,Completed,Low Efficiency
J538,M01,Lathe,1.12,75,2.16,86,22/03/2023 01:30,22/03/2023 02:45,22/03/2023 01:34,22/03/2023 02:49,Completed,High Efficiency
J539,M01,Drilling,2.94,116,10.59,96,22/03/2023 01:40,22/03/2023 03:36,22/03/2023 01:41,22/03/2023 03:37,Completed,Moderate Efficiency
J540,M05,Lathe,3.88,60,3.62,95,22/03/2023 01:50,22/03/2023 02:50,22/03/2023 01:55,22/03/2023 02:55,Completed,High Efficiency
J541,M01,Additive,1.81,53,4.45,85,22/03/2023 02:00,22/03/2023 02:53,22/03/2023 02:03,22/03/2023 02:56,Completed,High Efficiency
J542,M03,Drilling,3.57,47,13.17,89,22/03/2023 02:10,22/03/2023 02:57,22/03/2023 02:12,22/03/2023 02:59,Completed,Moderate Efficiency
